Date,MAX Temperature ( °C ),MIN Temperature ( °C ),Relative Humidity M,Relative Humidity E,Bright Sun Shine Hours
2000-04-25,41.0,21.4,54,14,9.3
2000-04-26,42.7,23.2,38,22,9.7
2000-04-27,42.5,26.6,59,15,5.5
2000-04-28,42.7,22.0,44,24,7.0
2000-04-29,38.9,19.5,53,13,8.7
2000-04-30,40.9,21.0,53,12,10.5
2000-11-01,32.2,11.6,73,28,8.5
2000-11-02,33.2,13.0,84,28,8.0
2000-11-03,32.9,12.0,87,26,7.6
2000-11-04,31.9,11.5,85,24,7.2
2000-11-05,32.5,11.3,83,24,7.9
2000-11-06,32.6,10.2,65,14,9.0
2000-11-07,33.9,10.2,74,16,9.3
2000-11-08,34.0,11.8,60,22,9.2
2000-11-09,34.2,12.5,79,26,7.8
2000-11-10,32.0,10.4,70,24,9.2
2000-11-11,30.3,7.5,71,25,8.2
2000-11-12,30.1,8.8,75,24,8.8
2000-11-13,29.8,12.1,65,24,3.9
2000-11-14,31.9,9.6,82,32,7.9
2000-11-15,29.4,6.9,83,19,8.2
2000-11-16,28.4,4.0,87,23,9.0
2000-11-17,29.2,8.6,55,29,8.7
2000-11-18,29.6,7.0,90,22,8.0
2000-11-19,29.6,6.5,87,46,8.0
2000-11-20,26.2,7.2,83,24,8.2
2000-11-21,27.6,5.5,87,21,8.3
2000-11-22,28.4,8.5,86,43,8.5
2000-11-23,27.4,15.0,84,47,5.4
2000-11-24,27.1,11.8,85,42,3.3
2000-11-25,26.9,6.4,87,37,7.9
2000-11-26,26.5,5.2,85,40,9.1
2000-11-27,26.3,11.1,80,50,5.9
2000-11-28,22.0,5.1,92,30,0.4
2000-11-29,24.9,3.5,91,17,8.7
2000-11-30,24.4,2.7,85,21,9.2
2000-12-01,24.1,1.5,82,13,9.3
2000-12-02,23.6,-0.7,82,12,9.0
2000-12-03,24.1,0.6,81,15,9.2
2000-12-04,26.4,1.5,82,16,9.2
2000-12-05,25.5,2.6,80,28,8.5
2000-12-06,25.6,2.5,85,21,8.9
2000-12-07,25.0,2.7,88,21,8.9
2000-12-08,27.5,6.6,64,22,8.7
2000-12-09,27.5,3.8,89,25,8.7
2000-12-10,24.7,2.3,83,29,8.6
2000-12-11,23.0,2.0,83,25,8.7
2000-12-12,24.0,1.6,87,21,9.2
2000-12-13,25.0,2.5,88,29,7.1
2000-12-14,25.2,4.0,86,29,9.0
2000-12-15,25.4,5.5,89,35,8.4
2000-12-16,24.7,6.0,92,31,5.7
2000-12-17,27.4,10.8,77,31,7.3
2000-12-18,28.0,8.1,95,43,8.0
2000-12-19,23.0,2.0,90,22,7.0
2000-12-20,21.9,1.2,87,23,9.3
2000-12-21,23.4,0.6,89,23,9.2
2000-12-22,23.5,0.5,93,25,9.3
2000-12-23,23.4,-0.2,93,29,8.9
2000-12-24,24.2,0.8,93,37,8.7
2000-12-25,23.4,-0.2,96,34,8.2
2000-12-26,23.0,0.7,89,35,8.7
2000-12-27,22.9,1.5,93,32,8.1
2000-12-28,24.2,4.5,92,37,8.3
2000-12-29,23.4,5.0,83,41,8.4
2000-12-30,24.2,2.0,94,62,7.8
2000-12-31,20.4,13.0,68,62,0.6
2001-01-01,19.9,11.4,95,74,0.9
2001-01-02,16.0,6.5,97,93,1.2
2001-01-03,14.9,4.5,97,97,3.6
2001-01-04,12.2,8.0,92,77,0.0
2001-01-05,12.7,4.6,97,71,0.2
2001-01-06,15.2,2.0,97,70,4.2
2001-01-07,15.1,5.5,94,68,5.7
2001-01-08,15.9,1.2,97,79,4.7
2001-01-09,14.1,0.5,96,83,3.6
2001-01-10,13.6,-0.3,96,57,3.7
2001-01-11,16.9,-0.7,96,45,5.7
2001-01-12,19.6,4.5,97,41,8.7
2001-01-13,18.4,1.3,97,73,6..4
2001-01-14,13.1,0.8,96,77,6.7
2001-01-15,13.4,-0.3,96,64,6.5
2001-01-16,15.4,-0.2,97,79,5.9
2001-01-17,16.5,0.7,97,72,4.4
2001-01-18,18.1,0.0,98,50,6.4
2001-01-19,19.1,0.8,98,39,5.3
2001-01-20,19.7,-0.5,96,32,6.9
2001-01-21,21.6,8.0,82,33,9.0
2001-01-22,23.5,3.5,97,52,8.5
2001-01-23,21.4,2.7,98,59,4.4
2001-01-24,17.7,2.0,94,33,5.1
2001-01-25,19.4,0.7,93,20,9.7
2001-01-26,21.0,1.5,93,24,9.2
2001-01-27,21.8,2.0,93,23,9.4
2001-01-28,23.0,2.2,88,22,9.9
2001-01-29,24.0,5.3,87,27,9.5
2001-01-30,25.0,9.8,78,32,8.9
2001-01-31,27.4,4.5,94,44,8.9
2001-02-01,21.0,-0.5,92,29,8.9
2001-02-02,19.0,0.2,92,25,9.9
2001-02-03,20.0,0.5,89,24,9.9
2001-02-04,21.5,0.0,92,23,9.5
2001-02-05,21.7,1.3,93,30,9.4
2001-02-06,22.5,-0.5,96,32,9.5
2001-02-07,22.9,1.5,90,31,9.3
2001-02-08,23.4,3.0,90,25,9.3
2001-02-09,24.1,3.4,78,24,9.5
2001-02-10,24.7,3.0,84,31,9.4
2001-02-11,24.5,2.3,87,27,9.5
2001-02-12,25.4,5.0,85,31,9.7
2001-02-13,26.6,4.9,83,33,9.3
2001-02-14,27.4,12.0,63,33,8.5
2001-02-15,24.7,6.5,89,56,7.6
2001-02-16,21.6,8.0,88,42,8.7
2001-02-17,24.7,8.8,84,37,9.2
2001-02-18,27.0,7.2,90,38,8.6
2001-02-19,26.0,7.5,90,31,9.5
2001-02-20,26.9,9.2,88,36,7.9
2001-02-21,27.0,8.0,93,38,7.8
2001-02-22,25.0,7.8,90,36,8.9
2001-02-23,26.9,12.2,80,37,5.6
2001-02-24,29.4,12.5,82,41,4.3
2001-02-25,28.0,13.0,93,43,2.9
2001-02-26,23.4,7.5,95,27,9.8
2001-02-27,26.0,6.0,91,29,9.9
2001-02-28,24.9,7.0,89,31,10.0
2001-03-01,25.5,5.0,91,35,10.0
2001-03-02,24.4,4.7,94,25,10.0
2001-03-03,25.9,4.2,91,20,9.6
2001-03-04,26.5,4.4,91,20,9.6
2001-03-05,26.1,4.3,81,25,9.8
2001-03-06,26.3,4.5,89,24,10.4
2001-03-07,29.5,6.3,85,13,7.1
2001-03-08,32.6,7.1,81,20,9.5
2001-03-09,29.4,6.5,86,21,9.9
2001-03-10,30.0,6.5,85,21,10.1
2001-03-11,31.0,7.5,79,22,10.5
2001-03-12,32.4,12.5,74,30,10.4
2001-03-13,31.4,15.5,64,33,7.5
2001-03-14,31.0,16.0,69,49,6.3
2001-03-15,29.0,12.1,81,41,5.8
2001-03-16,29.4,6.8,88,21,9.8
2001-03-17,28.2,6.5,86,22,10.5
2001-03-18,30.7,8.5,87,27,10.4
2001-03-19,33.3,10.5,73,23,10.0
2001-03-20,33.4,15.5,71,34,5.7
2001-03-21,32.0,13.8,92,56,8.2
2001-03-22,26.0,11.0,84,35,0.3
2001-03-23,30.6,8.7,84,34,10.3
2001-03-24,30.8,8.2,86,33,10.8
2001-03-25,30.4,9.9,73,25,7.4
2001-03-26,32.8,11.0,81,30,10.5
2001-03-27,32.6,10.7,73,31,10.5
2001-03-28,35.4,17.5,61,25,8.5
2001-03-29,34.2,16.0,70,28,4.1
2001-03-30,32.0,13.5,83,51,7.0
2001-03-31,27.4,9.5,95,30,6.8
2001-04-01,29.4,10.5,75,31,10.5
2001-04-02,29.3,9.8,70,29,10.9
2001-04-03,32.4,11.8,68,27,10.6
2001-04-04,34.2,14.0,68,23,10.5
2001-04-05,34.4,13.3,69,21,8.8
2001-04-06,33.5,13.0,69,20,9.2
2001-04-07,35.0,12.0,69,18,10.9
2001-04-08,37.0,13.8,55,16,10.8
2001-04-09,39.0,14.6,50,15,10.4
2001-04-10,40.9,20.0,38,9,8.3
2001-04-11,40.6,20.9,34,14,8.6
2001-04-12,38.8,22.0,47,18,7.7
2001-04-13,36.0,20.5,46,23,5.6
2001-04-14,33.3,17.5,60,24,3.4
2001-04-15,34.4,17.3,68,24,9.4
2001-04-16,33.1,17.0,72,38,7.3
2001-04-17,32.2,16.5,74,63,10.0
2001-04-18,28.7,15.2,81,49,8.9
2001-04-19,29.4,14.0,76,65,6.9
2001-04-20,25.9,12.4,98,36,3.5
2001-04-21,29.9,14.5,74,26,10.0
2001-04-22,33.7,16.0,64,19,11.4
2001-04-23,37.6,15.4,56,13,11.4
2001-04-24,39.4,17.5,51,13,10.5
2001-04-25,41.0,18.5,55,13,8.5
2001-04-26,40.5,19.2,57,12,10.7
2001-04-27,41.6,22.6,35,13,9.9
2001-04-28,42.4,21.5,26,13,8.2
2001-04-29,41.5,20.5,31,13,7.4
2001-04-30,42.5,21.4,42,14,10.0
2001-11-01,35.0,15.5,86,21,8.2
2001-11-02,36.2,16.1,69,15,8.6
2001-11-03,37.1,17.1,51,14,9.4
2001-11-04,35.4,14.5,92,25,8.6
2001-11-05,31.5,10.4,91,19,7.8
2001-11-06,30.4,13.0,82,22,8.6
2001-11-07,29.4,11.0,86,25,7.0
2001-11-08,29.0,10.2,83,27,8.5
2001-11-09,27.9,8.5,88,23,8.6
2001-11-10,28.7,8.0,90,22,9.2
2001-11-11,29.8,8.5,89,21,8.9
2001-11-12,28.9,9.3,83,22,8.7
2001-11-13,29.1,8.7,72,20,8.8
2001-11-14,30.2,8.0,86,19,9.3
2001-11-15,30.4,9.0,90,23,9.1
2001-11-16,30.9,9.1,95,22,9.1
2001-11-17,30.0,9.5,92,25,8.5
2001-11-18,30.1,8.5,94,24,8.0
2001-11-19,28.3,8.0,91,34,8.5
2001-11-20,29.1,8.5,95,30,8.9
2001-11-21,28.6,8.0,91,32,9.2
2001-11-22,28.4,8.0,95,31,8.7
2001-11-23,27.6,7.0,88,27,8.5
2001-11-24,27.6,7.0,75,31,8.8
2001-11-25,28.4,7.5,91,29,8.9
2001-11-26,28.4,6.8,89,33,8.6
2001-11-27,26.7,7.5,92,39,8.7
2001-11-28,25.4,6.0,94,33,7.8
2001-11-29,25.7,6.5,91,33,8.4
2001-11-30,27.2,6.3,91,37,8.4
2001-12-01,25.2,7.0,91,32,8.2
2001-12-02,26.0,6.4,94,36,8.5
2001-12-03,25.3,6.4,94,29,8.5
2001-12-04,27.4,7.5,89,31,8.9
2001-12-05,29.0,7.6,94,39,8.8
2001-12-06,25.1,5.6,91,28,8.4
2001-12-07,26.4,7.5,92,35,8.3
2001-12-08,27.4,8.0,86,39,8.7
2001-12-09,25.6,5.7,94,39,7.8
2001-12-10,25.4,10.4,80,46,8.6
2001-12-11,24.8,12.5,93,62,8.2
2001-12-12,22.4,6.0,97,69,6.5
2001-12-13,20.4,7.7,97,34,4.3
2001-12-14,23.9,7.0,89,41,7.0
2001-12-15,24.4,13.0,86,73,4.9
2001-12-16,19.0,8.4,92,47,1.0
2001-12-17,22.0,5.0,94,45,7.7
2001-12-18,22.1,7.1,91,49,7.1
2001-12-19,23.0,6.5,94,41,7.9
2001-12-20,22.5,3.8,98,48,7.4
2001-12-21,21.0,2.1,93,44,7.5
2001-12-22,20.6,1.9,93,47,9.1
2001-12-23,22.0,1.5,97,40,8.8
2001-12-24,22.1,1.9,93,41,8.0
2001-12-25,21.0,1.5,93,51,6.5
2001-12-26,20.6,6.0,90,44,5.9
2001-12-27,22.7,4.2,97,63,7.0
2001-12-28,23.0,7.0,97,89,5.0
2001-12-29,15.2,7.3,97,83,2.3
2001-12-30,15.1,7.0,97,84,2.6
2001-12-31,15.4,6.0,97,61,4.6
2002-01-01,17.7,3.8,97,64,5.5
2002-01-02,17.0,5.5,97,62,5.5
2002-01-03,18.6,5.1,97,55,5.7
2002-01-04,19.9,4.0,97,58,5.7
2002-01-05,20.4,3.1,99,70,6.3
2002-01-06,19.4,4.4,97,65,3.4
2002-01-07,19.6,3.5,97,62,4.2
2002-01-08,20.2,1.5,96,49,5.2
2002-01-09,21.1,2.8,97,59,7.0
2002-01-10,19.9,3.0,97,46,4.7
2002-01-11,21.0,2.5,97,44,7.0
2002-01-12,22.4,4.6,94,63,8.6
2002-01-13,24.0,8.0,90,51,9.0
2002-01-14,22.0,11.5,89,69,4.4
2002-01-15,22.0,12.5,95,92,6.3
2002-01-16,18.4,12.6,93,85,1.3
2002-01-17,16.8,10.5,97,74,0.3
2002-01-18,17.4,9.0,95,61,0.9
2002-01-19,17.4,1.5,93,61,4.0
2002-01-20,20.8,2.0,93,62,8.9
2002-01-21,21.0,1.4,96,57,8.5
2002-01-22,18.4,1.2,96,61,8.0
2002-01-23,18.0,1.5,89,61,7.7
2002-01-24,19.0,2.9,90,51,8.9
2002-01-25,21.0,6.6,91,44,9.4
2002-01-26,24.0,8.0,92,55,8.8
2002-01-27,20.0,2.5,97,65,5.4
2002-01-28,18.5,1.4,96,41,6.5
2002-01-29,19.4,0.5,89,43,9.2
2002-01-30,19.1,0.5,92,39,9.3
2002-01-31,20.0,0.5,93,28,9.4
2002-02-01,22.0,1.4,89,37,9.4
2002-02-02,21.6,1.9,90,34,9.3
2002-02-03,24.0,2.4,90,39,9.1
2002-02-04,19.7,0.5,86,39,9.9
2002-02-05,21.6,2.6,86,54,9.7
2002-02-06,21.0,7.2,91,55,5.2
2002-02-07,23.2,7.0,89,56,7.1
2002-02-08,22.4,1.3,89,62,8.4
2002-02-09,20.4,-0.5,96,72,8.0
2002-02-10,17.5,-0.8,96,63,9.3
2002-02-11,19.6,3.8,94,88,8.3
2002-02-12,14.1,7.5,97,81,0.0
2002-02-13,16.3,5.5,97,65,2.2
2002-02-14,20.1,4.5,85,56,8.0
2002-02-15,22.1,5.0,91,54,9.8
2002-02-16,22.6,5.4,97,49,8.1
2002-02-17,26.0,10.4,89,44,9.6
2002-02-18,25.4,12.0,95,35,8.5
2002-02-19,28.3,12.5,88,41,9.4
2002-02-20,27.3,9.0,93,34,9.8
2002-02-21,28.0,9.7,67,36,8.4
2002-02-22,29.0,15.5,82,54,9.7
2002-02-23,27.0,14.1,87,85,4.3
2002-02-24,17.0,8.9,93,40,2.5
2002-02-25,24.9,7.4,95,59,8.3
2002-02-26,22.5,8.5,95,66,8.1
2002-02-27,22.0,8.3,97,56,1.8
2002-02-28,23.1,8.8,95,46,10.0
2002-03-01,25.1,13.1,89,62,7.4
2002-03-02,23.5,13.7,98,75,0.2
2002-03-03,20.4,7.5,97,69,3.1
2002-03-04,23.0,6.5,92,39,9.4
2002-03-05,24.0,7.1,89,33,10.0
2002-03-06,25.5,5.6,89,19,10.7
2002-03-07,27.1,7.1,74,33,10.9
2002-03-08,28.0,13.6,70,34,10.2
2002-03-09,27.0,14.0,76,36,8.1
2002-03-10,28.5,13.5,87,36,9.0
2002-03-11,27.0,8.6,90,42,9.3
2002-03-12,25.9,8.6,90,42,10.0
2002-03-13,27.4,10.1,88,36,9.9
2002-03-14,28.2,7.9,85,38,9.9
2002-03-15,28.3,8.5,93,29,10.4
2002-03-16,29.5,8.9,88,25,10.5
2002-03-17,31.4,10.0,76,24,10.6
2002-03-18,32.3,10.5,91,31,10.0
2002-03-19,33.1,11.5,82,33,9.8
2002-03-20,33.2,12.5,84,32,10.7
2002-03-21,35.4,16.4,80,42,9.3
2002-03-22,30.5,14.0,94,33,2.2
2002-03-23,32.3,13.5,88,32,10.1
2002-03-24,33.0,17.9,75,33,9.6
2002-03-25,33.2,19.0,65,33,9.1
2002-03-26,32.7,14.0,76,33,9.5
2002-03-27,31.2,11.5,73,27,10.3
2002-03-28,31.3,10.5,78,21,11.0
2002-03-29,32.5,12.1,70,23,11.1
2002-03-30,34.4,12.7,78,16,11.0
2002-03-31,37.5,17.4,64,19,10.0
2002-04-01,36.3,20.6,57,31,8.3
2002-04-02,35.5,16.5,89,32,9.6
2002-04-03,33.4,10.5,87,19,9.5
2002-04-04,34.5,12.2,72,19,9.9
2002-04-05,36.4,18.0,45,18,10.1
2002-04-06,38.6,19.9,89,27,6.9
2002-04-07,37.1,20.0,76,30,5.2
2002-04-08,32.5,16.7,59,30,6.3
2002-04-09,34.3,15.5,72,28,7.5
2002-04-10,34.0,13.4,60,18,10.5
2002-04-11,36.0,14.5,65,15,10.9
2002-04-12,37.3,14.0,72,17,11.0
2002-04-13,38.5,15.8,77,13,10.5
2002-04-14,39.8,17.4,77,21,7.0
2002-04-15,40.2,17.4,81,19,8.5
2002-04-16,39.3,19.6,72,25,9.0
2002-04-17,38.5,19.6,71,23,9.2
2002-04-18,38.0,19.0,55,17,7.7
2002-04-19,39.7,17.5,44,12,11.0
2002-04-20,40.4,18.5,43,12,10.9
2002-04-21,41.9,22.3,27,12,10.5
2002-04-22,42.2,21.1,39,12,10.8
2002-04-23,42.8,21.4,42,17,10.4
2002-04-24,42.8,26.9,45,13,9.4
2002-04-25,41.8,24.1,34,16,4.9
2002-04-26,39.4,18.0,71,20,4.8
2002-04-27,35.8,17.0,50,12,10.0
2002-04-28,41.5,24.6,41,15,7.6
2002-04-29,40.3,21.0,55,8,4.4
2002-04-30,38.0,16.4,43,13,10.2
2002-11-01,31.2,14.9,80,30,8.3
2002-11-02,32.5,13.7,93,33,7.3
2002-11-03,31.3,13.5,93,41,7.0
2002-11-04,30.5,12.9,98,37,5.5
2002-11-05,31.1,12.7,95,32,8.4
2002-11-06,30.4,13.8,96,43,6.4
2002-11-07,29.2,16.1,85,40,4.0
2002-11-08,29.4,13.5,98,47,7.8
2002-11-09,28.5,12.2,100,35,7.2
2002-11-10,28.5,12.0,96,36,8.2
2002-11-11,29.1,11.0,95,40,8.6
2002-11-12,27.9,13.1,98,44,8.4
2002-11-13,25.6,11.5,93,43,6.7
2002-11-14,26.1,10.0,93,37,7.1
2002-11-15,27.1,8.6,95,30,9.3
2002-11-16,28.4,8.7,92,27,9.4
2002-11-17,29.8,9.4,93,24,9.4
2002-11-18,29.8,9.4,95,29,8.9
2002-11-19,31.2,9.3,88,28,9.4
2002-11-20,31.4,8.9,92,24,8.7
2002-11-21,28.3,6.0,83,21,8.7
2002-11-22,27.6,6.3,93,19,7.8
2002-11-23,27.6,6.1,88,22,8.9
2002-11-24,27.6,11.5,87,30,7.8
2002-11-25,25.4,6.6,86,19,2.1
2002-11-26,27.4,5.0,91,25,9.3
2002-11-27,28.0,4.4,83,19,9.1
2002-11-28,27.4,4.7,88,22,9.1
2002-11-29,27.6,3.8,94,23,9.0
2002-11-30,25.0,3.4,90,26,8.7
2002-12-01,25.0,4.4,91,25,8.8
2002-12-02,25.2,4.6,94,25,8.5
2002-12-03,25.0,3.8,94,26,8.5
2002-12-04,24.7,4.2,91,34,8.7
2002-12-05,24.6,5.4,91,34,8.0
2002-12-06,25.4,8.4,87,34,7.9
2002-12-07,24.3,7.5,94,35,6.2
2002-12-08,25.1,7.3,94,36,6.4
2002-12-09,25.6,4.8,91,26,7.3
2002-12-10,23.3,3.2,81,23,8.4
2002-12-11,23.4,3.6,90,24,8.9
2002-12-12,24.3,5.3,91,36,8.1
2002-12-13,23.9,4.0,97,36,6.4
2002-12-14,23.6,6.5,91,28,7.4
2002-12-15,25.1,6.2,91,23,7.3
2002-12-16,26.2,6.2,94,42,8.5
2002-12-17,25.6,7.5,94,41,5.1
2002-12-18,25.6,7.0,100,34,5.3
2002-12-19,28.6,12.8,84,45,7.7
2002-12-20,27.2,10.5,95,46,7.0
2002-12-21,26.6,6.5,97,33,4.9
2002-12-22,25.1,5.1,97,39,8.7
2002-12-23,24.4,8.2,72,59,8.4
2002-12-24,22.2,13.3,76,50,4.1
2002-12-25,21.0,5.7,94,58,3.7
2002-12-26,19.5,5.6,97,95,4.8
2002-12-27,14.0,8.9,100,62,0.0
2002-12-28,18.9,3.3,97,37,4.7
2002-12-29,20.8,3.0,97,59,8.8
2002-12-30,22.0,7.1,97,42,8.5
2002-12-31,21.4,9.5,95,75,3.9
2003-01-01,13.1,3.4,97,60,0.0
2003-01-02,18.4,3.8,97,95,7.7
2003-01-03,13.2,8.5,97,86,1.4
2003-01-04,13.1,7.5,89,76,0.2
2003-01-05,14.8,2.8,97,70,5.0
2003-01-06,16.6,1.3,97,90,5.1
2003-01-07,11.8,5.5,97,92,2.3
2003-01-08,11.0,2.5,97,90,0.2
2003-01-09,13.0,1.5,97,77,4.3
2003-01-10,13.6,1.5,98,89,4.8
2003-01-11,11.5,2.8,97,72,3.1
2003-01-12,13.7,0.5,100,71,5.1
2003-01-13,15.4,0.5,98,61,5.2
2003-01-14,15.4,-0.3,96,70,5.4
2003-01-15,15.1,-1.7,100,83,5.0
2003-01-16,12.9,1.7,97,85,4.5
2003-01-17,15.2,1.5,97,66,4.5
2003-01-18,18.2,1.5,100,97,4.5
2003-01-19,12.4,2.2,100,86,2.1
2003-01-20,14.6,1.7,100,95,4.5
2003-01-21,14.2,0.1,100,63,4.7
2003-01-22,15.0,-0.1,96,53,4.7
2003-01-23,20.9,3.3,97,52,9.2
2003-01-24,23.9,3.5,97,50,9.2
2003-01-25,21.2,1.5,98,43,6.2
2003-01-26,23.1,7.8,88,41,8.3
2003-01-27,23.5,8.5,84,48,7.7
2003-01-28,25.5,10.9,100,71,3.5
2003-01-29,21.9,9.3,100,87,9.1
2003-01-30,18.3,10.6,100,83,1.9
2003-01-31,17.0,12.1,95,95,0.3
2003-02-01,14.6,9.5,95,64,0.0
2003-02-02,18.5,5.6,100,83,6.8
2003-02-03,17.5,5.5,100,61,3.7
2003-02-04,18.0,2.6,97,74,5.5
2003-02-05,19.6,3.4,94,60,9.5
2003-02-06,21.5,2.7,88,55,9.9
2003-02-07,22.9,2.9,95,47,9.4
2003-02-08,24.7,8.5,95,56,8.6
2003-02-09,21.3,2.4,94,56,8.2
2003-02-10,21.9,1.7,90,37,9.9
2003-02-11,20.9,2.1,91,34,9.5
2003-02-12,20.9,2.3,94,51,9.3
2003-02-13,21.4,4.6,94,41,9.3
2003-02-14,23.5,4.6,94,44,8.7
2003-02-15,24.3,6.1,91,27,9.0
2003-02-16,27.5,12.6,67,59,9.1
2003-02-17,22.4,15.5,73,65,1.2
2003-02-18,20.5,14.0,85,83,0.0
2003-02-19,22.1,10.3,81,50,3.9
2003-02-20,19.7,8.4,90,44,6.1
2003-02-21,21.5,5.9,97,51,9.1
2003-02-22,20.9,6.9,97,53,9.9
2003-02-23,22.2,7.6,92,49,9.7
2003-02-24,25.4,7.7,95,53,9.5
2003-02-25,25.1,8.4,97,47,9.7
2003-02-26,26.1,10.0,98,45,10.0
2003-02-27,28.2,12.5,85,45,9.4
2003-02-28,27.6,16.5,81,60,6.6
2003-03-01,27.3,16.6,88,76,9.7
2003-03-02,23.5,15.1,94,37,6.9
2003-03-03,27.2,9.6,69,19,3.8
2003-03-04,19.6,4.9,77,28,4.1
2003-03-05,18.3,2.5,81,31,9.3
2003-03-06,21.3,3.3,72,30,10.4
2003-03-07,23.7,4.3,89,31,10.1
2003-03-08,23.6,4.9,83,37,10.8
2003-03-09,24.9,5.9,92,25,7.9
2003-03-10,28.1,13.3,78,23,9.7
2003-03-11,30.2,9.4,88,48,9.3
2003-03-12,24.3,7.7,97,39,4.2
2003-03-13,26.4,9.5,90,43,9.2
2003-03-14,27.0,10.6,93,48,8.9
2003-03-15,25.8,12.5,91,40,0.6
2003-03-16,28.5,14.1,68,20,5.1
2003-03-17,32.9,10.8,95,27,9.8
2003-03-18,30.4,9.3,90,25,9.7
2003-03-19,31.0,11.0,89,30,9.9
2003-03-20,29.1,10.5,82,29,9.2
2003-03-21,30.0,10.7,86,36,9.6
2003-03-22,31.8,12.5,91,43,9.8
2003-03-23,33.1,13.5,96,34,6.8
2003-03-24,33.1,14.0,92,29,6.3
2003-03-25,32.5,14.4,96,53,10.1
2003-03-26,32.4,14.6,92,43,5.8
2003-03-27,30.4,13.9,90,38,8.3
2003-03-28,32.0,15.3,79,46,9.6
2003-03-29,32.5,18.7,73,40,7.5
2003-03-30,32.1,17.3,94,49,5.4
2003-03-31,31.0,12.1,93,30,10.0
2003-04-01,32.0,14.9,90,36,9.9
2003-04-02,32.5,12.7,88,18,10.3
2003-04-03,36.0,17.7,76,32,10.1
2003-04-04,33.2,14.6,88,34,9.2
2003-04-05,33.5,12.1,83,20,10.6
2003-04-06,32.7,10.3,74,23,11.2
2003-04-07,32.8,12.3,68,22,11.0
2003-04-08,34.5,12.9,63,19,11.0
2003-04-09,36.9,15.5,62,22,10.2
2003-04-10,39.6,17.0,63,13,9.9
2003-04-11,40.2,18.0,68,16,6.3
2003-04-12,40.6,19.1,64,16,9.5
2003-04-13,40.5,20.7,67,21,7.4
2003-04-14,39.0,19.4,51,26,9.6
2003-04-15,38.4,17.0,63,16,9.9
2003-04-16,38.4,22.7,54,20,9.4
2003-04-17,37.2,17.6,69,15,8.3
2003-04-18,37.4,16.1,51,12,11.5
2003-04-19,39.3,25.2,36,17,8.4
2003-04-20,35.5,17.5,52,16,7.7
2003-04-21,35.9,16.2,44,17,9.7
2003-04-22,36.6,16.1,43,11,11.3
2003-04-23,37.6,16.9,47,10,11.0
2003-04-24,40.0,19.5,33,7,10.5
2003-04-25,42.2,20.5,27,9,9.0
2003-04-26,41.5,20.8,32,14,9.9
2003-04-27,41.2,19.7,57,18,4.3
2003-04-28,36.6,18.1,36,21,0.0
2003-04-29,35.6,18.7,48,19,9.9
2003-04-30,37.2,22.3,44,18,10.5
2003-11-01,31.1 ,11.0 ,91,30,8.1
2003-11-02,32.0 ,9.5 ,86,23,9.0
2003-11-03,31.5 ,10.0 ,98,21,9.0
2003-11-04,32.1 ,10.5 ,90,22,9.2
2003-11-05,33.0 ,15.0 ,56,35,8.9
2003-11-06,32.0 ,15.3 ,80,26,8.0
2003-11-07,32.0 ,11.3 ,85,19,8.8
2003-11-08,32.9 ,11.1 ,68,22,9.1
2003-11-09,32.7 ,10.7 ,86,16,9.0
2003-11-10,29.5 ,10.0 ,90,24,9.2
2003-11-11,28.1 ,7.9 ,81,23,8.9
2003-11-12,28.1 ,8.1 ,88,27,9.0
2003-11-13,28.0 ,8.6 ,88,38,8.6
2003-11-14,26.3 ,13.6 ,71,38,5.6
2003-11-15,26.2 ,13.2 ,77,35,3.4
2003-11-16,27.1 ,16.2 ,78,54,6.1
2003-11-17,25.4 ,13.5 ,91,56,5.1
2003-11-18,25.6 ,8.9 ,100,48,3.8
2003-11-19,23.8 ,7.0 ,97,34,5.6
2003-11-20,23.4 ,4.5 ,94,31,9.4
2003-11-21,22.4 ,4.6 ,94,28,9.4
2003-11-22,25.0 ,4.7 ,91,30,9.1
2003-11-23,24.5 ,4.0 ,97,33,9.1
2003-11-24,23.3 ,3.0 ,91,41,8.9
2003-11-25,22.7 ,5.0 ,88,17,6.3
2003-11-26,25.5 ,3.5 ,78,23,8.7
2003-11-27,24.9 ,2.5 ,97,25,9.2
2003-11-28,23.9 ,2.5 ,94,27,8.6
2003-11-29,23.3 ,3.1 ,94,30,8.2
2003-11-30,23.0 ,1.9 ,90,34,8.6
2003-12-01,22.5,2.1,97,32,8.3
2003-12-02,24.0,4.5,91,29,7.9
2003-12-03,24.1,4.0,94,35,8.6
2003-12-04,24.9,5.1,97,36,8.0
2003-12-05,24.7,5.5,89,30,5.6
2003-12-06,25.6,5.4,91,26,8.0
2003-12-07,26.5,5.9,89,34,9.1
2003-12-08,26.4,12.6,67,44,8.7
2003-12-09,26.6,16.7,76,49,7.0
2003-12-10,25.6,11.5,97,62,7.6
2003-12-11,23.1,9.4,97,65,4.2
2003-12-12,23.5,13.0,93,67,6.3
2003-12-13,22.6,13.9,95,67,3.7
2003-12-14,23.6,11.4,95,59,6.6
2003-12-15,23.5,13.4,100,90,7.2
2003-12-16,18.3,10.7,100,89,0.0
2003-12-17,17.4,8.5,100,98,3.0
2003-12-18,14.0,10.0,97,84,0.0
2003-12-19,15.5,7.0,100,97,0.0
2003-12-20,13.1,9.9,97,74,0.0
2003-12-21,18.1,5.0,100,87,5.5
